ticker,total_var,syst_share,beta,momentum,amihud,log_dolvol,w,year,sec_CommSvcs,sec_ConsDis,sec_ConsStap,sec_Energy,sec_Financials,sec_HealthCare,sec_Industrials,sec_Materials,sec_RealEstate,sec_Utilities
BAC,0.005939342690277335,0.5502033590920482,3.087314907259939,0.07214374090755979,2.156507393676878e-05,21.767321787204143,2.244636096106162e-08,2009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BIIB,0.0004089683292080665,0.2424901112254333,0.537826223819613,0.11621881666392893,9.266924671907777e-05,18.895185582307317,2.9305880187671414e-07,2009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BK,0.0018475824783036464,0.6189887865972259,1.826389607980774,0.010098228158372635,0.00010856283104128529,19.332943750415676,3.612478777622727e-08,2009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BKNG,0.0007954269333087118,0.23385890089716144,0.7365923724764306,1.0870496506363,0.00015252625276221475,18.865299413132806,2.102062495277132e-07,2009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLK,0.0012022401450509348,0.6638589781625487,1.5257509484415706,0.568820512676722,0.00039875716887320873,17.980174242535792,4.236221892761162e-08,2009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BMY,0.0003283432245238473,0.26724954821824565,0.5059092713985938,0.13824337850551152,7.495483929516466e-05,19.13837104549655,2.523756501043668e-07,2009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BRK-B,0.0005008627236802559,0.496298632124209,0.8514928659797155,0.022154789864458818,0.00013085291199690385,18.51329876546401,5.606095094237842e-07,2009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C,0.006445400013761314,0.46071254574315296,2.9429987413392973,-0.7042732847429367,5.3811724428949686e-05,21.0474620692565,1.9625152610386392e-08,2009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CAT,0.0010784932536780309,0.5813316903548469,1.3522931084028331,0.28681263502312077,7.318349805857203e-05,19.614875074149,5.238005959107378e-08,2009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CL,0.0001939113740771638,0.22730200604882692,0.35855302871532835,0.20631336538550682,6.697457038376672e-05,18.836291212323232,0.044364843793452256,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMCSA,0.0007621339084312722,0.5654175812810837,1.1211156513801352,0.01640237592020527,8.775713510483199e-05,19.305970382471013,6.032173381691996e-08,2009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COF,0.0045695503712046325,0.549022713545779,2.7050918107438857,0.21603761551208606,0.00020936537758138143,19.289664553956996,2.1899576156652716e-08,2009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
COP,0.0005281130857591143,0.6196358745487534,0.976971422719899,0.0275140042287787,4.896656889865967e-05,19.636279050730778,1.1681670330718234e-07,2009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COST,0.00032261895280962834,0.4223952640245525,0.6304557032662879,0.13382860475626907,7.664223267990388e-05,18.971778569236037,2.2023654665035204e-07,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,0.0009527546862524753,0.4234254106893548,1.0847486658490701,0.8349038464085966,0.00028106964992315767,18.341317127404995,1.0161953111083296e-07,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCO,0.00048214936859775136,0.6704386392340106,0.9710027017323016,0.3843856049247748,2.6335159965789236e-05,20.269808334648957,1.0684401324755551e-07,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVS,0.0006194909478678618,0.15310573535057717,0.5259728552456724,0.12373183374189041,6.310072022812524e-05,19.38576245798401,0.007315363666053765,2009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CVX,0.0003319089127308364,0.7132318986013451,0.8309501214516783,0.07752545855845583,3.119064304118294e-05,19.86165016750916,1.3659972103590765e-07,2009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.00019343329722901217,0.32559633283154615,0.42860327869246334,0.1351248307514979,0.0002059957803566406,17.78138486031858,1.5578206294615634e-06,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DHR,0.0003608018280474559,0.5183035954145503,0.7385443746285448,0.28598119444541925,0.00016252809196016556,18.258749293672544,7.304112278360585e-07,2009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DIS,0.0006287372035625005,0.623532002320483,1.0693357166168425,0.36305977951674284,6.868913466719117e-05,19.43893645687928,6.783568202007234e-08,2009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUK,0.00018475435895441708,0.3423766307264454,0.4295359548382315,0.19885740256211729,0.00016978156276015435,17.930325587388708,1.2167630495129708e-06,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EMR,0.0005660744378985843,0.6898022831235362,1.0672083261723797,0.18825465131269226,0.0001521724965521598,18.590001019987884,8.322687746352484e-08,2009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EXC,0.00034487576959340595,0.29906319121084096,0.5484827104407145,-0.08788578432503769,0.00013612815821761282,18.472805182623286,3.7946178843226867e-07,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
F,0.0017518386705352809,0.24252135410512657,1.1131973550485652,1.4740336756519097,0.0003187386827249886,19.285272727837086,2.214900980712475e-07,2009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDX,0.0009018895216436531,0.5434859449027734,1.195696473568226,0.2710118747715343,0.00013143992583925562,19.00665490063108,5.6991203426125804e-08,2009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GD,0.0004566084484923201,0.4372324107197001,0.7630943961348,0.1958735031079355,0.00015784579223135307,18.4192140712321,1.5632094362212176e-07,2009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GE,0.0012465376416061309,0.5256547369487709,1.3824617022122452,-0.018794107412527017,2.2670842104413414e-05,20.760269448592435,5.144011894468535e-08,2009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GILD,0.0002868346366223557,0.17768610724474762,0.3855606042564793,-0.16710762773641266,4.669146314031658e-05,19.375149182026966,0.0567031685837484,2009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GOOGL,0.0003601274083392263,0.6117269771880401,0.801598735846445,0.7007243515060897,9.31179111127687e-06,21.08613040038065,3.5170861124969526e-07,2009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GS,0.0014390974235304037,0.6570300347962579,1.6606871622921515,0.7058078451496685,1.5930858551348435e-05,21.123734005750972,4.30130537441125e-08,2009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HD,0.0005053129422325372,0.5704546718869418,0.9169399621629816,0.2666758718986219,5.649904342528053e-05,19.469799295690315,8.68855100517987e-08,2009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,0.0005932433535026296,0.6653730813383614,1.0729986441526476,0.2130029105565971,0.00012605974654052241,18.78853579814865,9.466980078165224e-08,2009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IBM,0.0003017371839635751,0.4595689541305119,0.63597475524015,0.461480187272999,2.3228245984202898e-05,20.022782359516686,1.3164356497504198e-06,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTC,0.0005358159197228486,0.596507736362158,0.9655304303675196,0.3639695278761411,2.629595889772426e-05,20.36075243308282,1.3896411921202104e-07,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,0.00012449220061974575,0.3413359500027619,0.35205637000412654,0.10678087179921875,1.6900630068063798e-05,19.952688331112068,0.1449509815275412,2009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JPM,0.0025155767744839772,0.685358137536229,2.2424754343824826,0.29542083748269876,2.2493570517482638e-05,21.020545180916226,2.7273250067933785e-08,2009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KO,0.00020043748351378126,0.27089109161693414,0.3979577360792052,0.2646571443508943,3.181591905313026e-05,19.585155939951303,0.028604397536457517,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN,0.00044415245997576853,0.6279677758704305,0.9019549250101663,0.32492391411822846,0.0001396287233809492,18.537705612015316,1.8409300949238572e-07,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LLY,0.0002873029072026959,0.44581923930817335,0.6112227812353661,-0.06444912888526341,8.622361357225441e-05,18.790287556115338,1.206180081549028e-07,2009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LMT,0.00045280699196710187,0.20741565822487548,0.5233924466807043,-0.0788859637398838,0.0001020329322747208,18.834338406667246,3.5091822828722725e-06,2009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LOW,0.0006588288902629254,0.46529483679919753,0.9455849544942113,0.10063160409335209,8.7490735023623e-05,19.240873963678133,8.922931150845554e-08,2009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,0.0007469429169679098,0.4133376629799321,0.9489565234481983,0.5862557412713703,4.815176026805876e-05,19.828375170407824,2.3811843195002735e-07,2009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MCD,0.00020040154892021078,0.34477793081210073,0.44892147951423944,0.03885271944350831,3.1290600582998224e-05,19.653603425088352,0.08611692457079465,2009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDLZ,0.0002808905655000966,0.2581861227885731,0.4599230156238121,0.058199120196051723,9.169270022287701e-05,18.63734453781011,6.366544111761247e-07,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDT,0.0004039615335295141,0.24014943048404022,0.5319378648957005,0.3545364246171522,8.320851847345585e-05,18.943780155212778,4.107231164103229e-07,2009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MET,0.003335129826685725,0.7210823269468609,2.6484935346846985,0.03633607342211781,0.0002162243124121862,18.91403444782058,1.911035069044357e-08,2009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MMM,0.00039376988108632974,0.6504595553429956,0.8643338374529669,0.3956417612573429,7.97056176875959e-05,18.97913083168912,1.414079176359748e-07,2009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MO,0.00015406075408769406,0.10069764914177654,0.2127187609648903,0.33900943539738293,9.036297131219834e-05,18.478065919780796,0.21743498322836935,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRK,0.0004978604569487974,0.2138374378937322,0.5572445208838975,0.23665687859455264,5.159194955004138e-05,19.551047725375387,9.035573059514387e-08,2009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MS,0.002490654795128235,0.618921838090704,2.1204341582958683,0.6328738044025461,6.0473651460790324e-05,20.114645873136375,2.8592765542491315e-08,2009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MSFT,0.0005500407522996758,0.41516812952961696,0.8161304025884283,0.4729198588898287,1.5391093371716706e-05,20.754106374108336,6.237070236366537e-07,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEE,0.00025961488647228953,0.27985981420104283,0.46034686048218243,0.083551908573384,0.0001495534957282282,18.273054112541836,3.5213281984554548e-06,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NKE,0.0005090000290040812,0.48967773606537884,0.8526370533231896,0.2779299661822298,0.0001138223587204639,18.864828048865565,1.361191831202706e-07,2009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,0.001384155250055763,0.4076876978476865,1.2829399370064918,0.8392999313698748,0.00015379838160798636,19.130462637125763,7.925901628575215e-08,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORCL,0.0004232416399917672,0.4709355950886803,0.7624740579870478,0.33208495390896253,2.8582558834799943e-05,20.089025343406544,2.163971722591592e-07,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXY,0.0006764249372561428,0.6495179073267536,1.132023620293691,0.3245975402006156,7.18525493702536e-05,19.417696707888396,7.691653538398228e-08,2009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PEP,0.00020967606086644825,0.27160544133439884,0.40756208640627023,0.1365169339775527,4.17167918774382e-05,19.399830849374887,0.057537989910142355,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,0.000404315585558367,0.2630826458012562,0.5570016234809385,0.07881237214603395,3.315441323940158e-05,19.891910493182223,1.3035999570046122e-07,2009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PG,0.00023640208777220986,0.38303188224445883,0.5139172972962845,0.0117140774416441,2.385352760934357e-05,19.90203492740777,2.7963976300393285e-07,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PM,0.0002666909296265971,0.14443586790867885,0.33519055260538644,0.15280503809031135,7.163602924679298e-05,18.987808412162757,0.026329690338882494,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QCOM,0.00039256963064277054,0.543106312901723,0.7885893258743089,0.27147710899745947,2.9839348381443756e-05,20.026302065014065,2.0144397647078732e-07,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTX,0.00037542268173842725,0.629646406564821,0.8303453110405384,0.2865794796121829,6.946827886492327e-05,19.173820022869016,1.398205613786725e-07,2009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SBUX,0.0008953928157275019,0.4570558096013699,1.0925505466809928,0.8910268462142341,0.00017464749764746238,18.754891661557007,6.949674027419241e-08,2009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,0.0009751945257456755,0.630677639997053,1.3393665961288719,0.4459659517909664,6.397606786620678e-05,19.718009967572577,4.9745506061531036e-08,2009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,0.00015698448703160568,0.19196137049093817,0.29647317829992864,-0.05035118729423127,0.00012540542200512755,18.08811052318593,0.1482412530286607,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SPG,0.0023984800455982883,0.6462427195024059,2.1262582204988845,0.45482372112780944,0.00020880602049075142,18.92417680480089,2.8541750253380425e-08,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
T,0.0002722827160546658,0.458552770109697,0.6034687935539571,0.06612679334422372,5.3372997532528595e-05,19.23788796511414,9.633788282851333e-07,2009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGT,0.0006173076411587796,0.48225973105532305,0.9318402068098617,0.35404573507929615,7.091366214572684e-05,19.35745278893746,1.2471948612224725e-07,2009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMO,0.00042670718957969533,0.31023344862889873,0.6213830602406303,0.3363047103817792,9.700469777366522e-05,18.915973788129598,2.100308494700384e-07,2009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TMUS,0.0016949543737258856,0.15542261746840594,0.8765692558318359,-0.6659119223270604,0.0005797235955442212,17.819171926226232,0.008407440836329128,2009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN,0.0005348850170880605,0.43088666704991424,0.819901844666913,0.5414121104637648,8.835565570678031e-05,19.241649627278463,3.794543083348398e-07,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNH,0.0010239782062983582,0.21928890810409213,0.8092893186806761,0.13762076298163442,9.577093239511824e-05,19.331050298100088,6.107682170726294e-08,2009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
UNP,0.0008491772111773679,0.5584209812377429,1.17606181214417,0.31142075159400123,0.0001157374447924571,19.052711802891768,6.441062870353833e-08,2009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
UPS,0.00042973642822445205,0.6146227867136475,0.8777190669463436,0.07483581272156026,9.627374317247033e-05,18.825803450453257,9.608893681713392e-08,2009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
USB,0.0028642769363807887,0.5206006711890563,2.0854989906598784,-0.09499921720461502,0.00011403698669965081,19.460793873930257,4.071720651654502e-08,2009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
V,0.0006404290981585312,0.38111257151250644,0.8437470833253048,0.5179633746313649,4.314391465742362e-05,19.936500779876585,0.018683288284794423,2009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
VZ,0.0002602443916633451,0.39300994498295994,0.5461885339219501,0.03705743543544432,5.311839133321898e-05,19.202660534213464,1.7865955670552605e-06,2009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,0.004238661251692481,0.6213871230788746,2.771696022457155,-0.06388670335194677,3.0415644786127468e-05,20.988636052482228,2.290850450995604e-08,2009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WMT,0.00019780614695429587,0.13664086931998073,0.2807762174690561,-0.026171912920860102,1.3996563881904109e-05,20.34419739612728,0.11601246974053536,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOM,0.00026910611605628673,0.5855280400249292,0.677931403587327,-0.13473246093698088,1.1390152161683176e-05,20.814297239038808,1.6455287416534813e-07,2009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHW,0.0012181753649697566,0.5990882110264699,1.458983606901381,0.16610246541543267,0.00012590615907967745,19.047990476936235,4.986625280025758e-08,2009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AAPL,0.00028258739237783915,0.48774645462504634,1.0576789236110093,0.4257115714045166,2.635611545053679e-06,22.244599137833994,1.3998190591546065e-07,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,8.167943061819688e-05,0.4201434638842714,0.5277588871759806,-0.08630842188172469,2.4445228703547857e-05,19.453982890864946,0.11657989799879546,2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ACN,0.00019706203155174382,0.3762189869199449,0.7757150747575807,0.1742921381285627,7.316337195882721e-05,18.740436852542054,5.319306509815733e-06,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,0.0005970594548012274,0.2502888603196631,1.101310929132242,-0.1780890352679512,5.3957565968049037e-05,19.448736048893473,1.6282897679988071e-07,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIG,0.0011703363476561126,0.29923332468003805,1.6859346023809332,0.6533387413650761,0.00015441918885099055,19.171757626186363,6.438671076329371e-08,2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMD,0.000813506385256162,0.5165176961351231,1.8467303401806932,-0.16836974489270043,0.00010541618141496518,19.129916110893106,5.972224235759645e-08,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMGN,0.000198568868172305,0.3379390064779192,0.7379979242927943,-0.029965178767223363,3.976278254277364e-05,19.346669991236293,2.7423028011389623e-07,2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AMT,0.00021190055841471822,0.4493822705437159,0.8791326637866765,0.17822444154488484,9.643298898160146e-05,18.54651816336588,2.426210378002863e-07,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AMZN,0.0004225955858124745,0.38861093381905165,1.154517139430968,0.2912439889730458,1.6546184074300873e-05,20.71612688050695,2.081258785924635e-07,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXP,0.00042850514286059296,0.6230793071594272,1.472075491234378,0.07545224299023276,4.218329833118328e-05,19.70715799810252,7.907935930549271e-08,2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BA,0.0003543805277072618,0.6032571416360639,1.317245003531722,0.21167664488983426,4.553726002500272e-05,19.535290751199923,9.492178003012682e-08,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BAC,0.0005407781830869622,0.6016925702796561,1.6250895747593421,-0.11830273908038623,8.477407169270751e-06,21.484578857771755,7.032299866722505e-08,2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BIIB,0.00025437639777529757,0.304010282634533,0.7922512657620964,0.2257570013403833,7.638066830047802e-05,18.83505576913206,4.6080981990151023e-07,2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BK,0.00028663061141467574,0.5715544678385985,1.153109355464743,0.08970768126320555,7.993872116293816e-05,18.895300711759674,1.3229084332803743e-07,2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BKNG,0.0007941319057724271,0.3199883277384896,1.4361301159738409,0.6039651042329298,5.838524596415029e-05,19.607092070106653,8.927565161740673e-08,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLK,0.00038709294502780716,0.44281823149837657,1.1795076808208684,-0.17358817553556258,0.0002475156331741701,18.23870849287453,1.289458706292833e-07,2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BMY,0.00012728782695283405,0.2355963563487527,0.4933533932331553,0.08374398167470108,4.742149296004944e-05,19.031139955823853,0.0561551012783657,2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BRK-B,0.00020904967424948488,0.4539763951048674,0.8776508589439725,0.19799738610257492,2.1513093245173358e-05,20.2520819806291,3.936404655012379e-07,2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C,0.0005733213743691464,0.49038903768814623,1.5106012576869945,0.3569776173319843,1.147643090538066e-05,21.267422061110718,8.131654493585981e-08,2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CAT,0.0003976208520026386,0.6819291792487058,1.4834899600146465,0.5219437982457155,3.633358374131733e-05,19.78218284267229,6.8610280781161e-08,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CL,0.0001014948975226182,0.22649749734612734,0.4319507249425742,0.003235778990361666,4.568319876381364e-05,18.83898676662056,0.10148455307929997,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMCSA,0.0002835178082914788,0.4648377116592395,1.0342398023085801,0.28614925303351624,4.499390690862504e-05,19.462496437846838,1.3393803067252478e-07,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COF,0.000558332797025488,0.5104361798424064,1.5208896108896368,0.10946874291704142,9.203180565334966e-05,19.078039228949464,8.813670166134528e-08,2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
COP,0.00022887541633692443,0.7341176505138022,1.1677847655727405,0.32738508345363215,3.464163113685486e-05,19.5999923313254,1.0097969140301485e-07,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COST,0.00011946456420279326,0.3109207251262822,0.5490662966181818,0.21251761551596468,4.833174612749694e-05,18.923111804104455,0.01640025108406887,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,0.0007519399987605624,0.35035934706915295,1.4622742976934238,0.58184972703287,7.904601802394059e-05,19.387148220130303,8.253570473865894e-08,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCO,0.0004042940450038627,0.38183760853034854,1.119356489892545,-0.1683841162038334,1.3186071483693592e-05,20.596104377885343,1.2277783847368283e-07,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVS,0.0002355089415885676,0.45574831633762714,0.9333545210091847,0.08724854824933938,4.951279269435494e-05,19.273121820807503,2.3060305806747972e-07,2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CVX,0.00017149928856932737,0.7249008153306005,1.0045021119369926,0.2065764089236523,2.2757751048334367e-05,19.866888758076612,1.2907755389277183e-07,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.00011947980227388209,0.567628667215001,0.7419246604915368,0.13797521162933998,0.0001273800082882977,17.985717387911805,1.8968649578977777e-07,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DHR,0.00020539140424929493,0.6805525737076967,1.065129396926203,0.22868516335808092,0.00011581180703585006,18.32832823656868,1.2907107588090824e-07,2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DIS,0.00021537851787363334,0.6205777894249127,1.0415489962364595,0.1619678411929018,3.0242568513142165e-05,19.66264349876927,1.4545393378291676e-07,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
